"성별","연도","교육","지역","월급"
2,1987,7,2,NA
1,2021,1,2,NA
1,1929,7,2,NA
2,1944,4,2,NA
2,1948,4,2,NA
1,1957,5,2,246
2,1964,5,2,200
1,1952,4,2,NA
2,1956,3,2,100
1,1985,5,2,285
2,1958,3,2,NA
1,1953,5,2,NA
2,1959,4,2,NA
1,1942,4,2,NA
1,1982,5,2,360
2,1981,5,2,NA
1,2001,5,2,NA
2,2013,3,2,NA
1,1949,4,2,125
2,1978,5,2,200
2,2011,3,2,NA
2,1949,3,2,NA
1,1981,7,2,815
2,1981,7,2,NA
2,2015,1,2,NA
2,2019,1,2,NA
1,1977,5,2,610
2,1995,5,2,NA
1,2019,1,2,NA
2,1954,3,2,NA
1,1963,4,2,NA
2,1943,2,2,NA
2,1967,7,2,280
1,1947,7,2,NA
2,1950,7,2,NA
2,1941,2,2,27
2,1941,3,2,27
1,1948,3,2,NA
2,1952,3,2,NA
2,1957,7,2,NA
1,1964,7,2,500
2,1967,7,2,250
1,1997,7,2,NA
2,1999,7,2,NA
2,1960,5,2,210
1,1982,7,2,400
1,1983,6,2,385
2,1985,6,2,NA
2,2014,3,2,NA
1,2018,1,2,NA
2,1943,4,2,NA
1,1943,5,2,NA
2,1948,4,2,140
2,1983,8,2,NA
1,1988,5,2,NA
1,1959,5,2,NA
2,1959,4,2,NA
2,2002,6,2,NA
1,1955,5,2,NA
2,1959,5,2,247
2,1985,5,2,NA
1,1959,3,2,NA
2,1933,3,2,NA
1,1988,6,2,238
2,1946,2,2,NA
1,1985,5,2,333
2,1988,7,2,102
1,2021,1,2,NA
1,1964,5,2,NA
2,1964,5,2,150
1,1991,7,2,NA
1,1980,7,2,NA
2,1980,7,2,83
2,2011,3,2,NA
2,2011,3,2,NA
1,2014,3,2,NA
2,2018,1,2,NA
1,1970,7,2,NA
2,1970,5,2,250
1,1947,5,2,NA
2,1951,4,2,NA
2,1973,5,2,NA
2,2010,3,2,NA
1,1990,7,2,380
1,1991,7,2,363
1,1947,5,2,NA
2,1956,3,2,202
1,1963,4,2,334
1,1955,5,2,NA
2,1958,4,2,290
1,1973,7,2,NA
1,1947,4,2,NA
2,1953,4,2,64
1,1962,5,2,NA
2,1967,4,2,60
1,1995,5,2,NA
2,1940,7,2,27
2,1957,4,2,NA
2,1944,3,2,NA
2,1943,3,2,NA
2,1940,4,2,NA
1,1933,4,2,NA
1,1954,4,2,NA
2,1960,4,2,NA
1,1961,7,2,NA
1,1961,5,2,NA
2,1961,5,2,NA
2,1946,3,2,NA
1,1960,5,2,160
2,1964,5,2,NA
1,1960,5,2,NA
2,1957,5,2,NA
1,1954,5,2,85
2,1956,8,2,85
1,1956,5,2,NA
2,1958,5,2,NA
1,1976,7,2,NA
2,1980,6,2,NA
2,2008,4,2,NA
2,2008,4,2,NA
2,1943,4,2,27
1,1943,4,2,NA
1,1939,4,2,NA
2,1942,4,2,NA
1,1961,8,2,300
2,1962,8,2,280
1,1966,7,2,1200
2,1970,7,2,NA
1,1995,7,2,250
2,1947,5,2,120
1,1976,5,2,NA
1,1950,4,2,256
2,1953,3,2,NA
1,1943,4,2,NA
2,1945,3,2,NA
1,1997,5,2,286
2,1997,5,2,NA
2,2016,1,2,NA
1,2019,1,2,NA
1,1953,4,2,NA
1,1986,5,2,NA
2,1971,7,2,130
1,2003,5,2,NA
1,1943,8,2,NA
2,1942,7,2,NA
1,1945,5,2,53
2,1951,3,2,27
1,1949,7,2,NA
2,1953,5,2,NA
2,1936,2,2,27
2,1951,3,2,27
1,1942,2,2,5
2,1968,5,2,75
1,1957,5,2,NA
1,1941,3,2,NA
2,1945,3,2,NA
1,1970,5,2,NA
2,1941,2,2,27
1,1936,2,2,NA
1,1955,2,2,NA
2,1960,3,2,105
1,1985,7,2,NA
1,1987,7,2,360
1,1961,7,2,800
2,1964,7,2,250
1,1947,5,2,NA
2,1949,5,2,NA
1,1982,7,2,380
2,1982,7,2,NA
2,2008,4,2,NA
1,2010,3,2,NA
1,1975,6,2,411
2,1980,7,2,NA
2,2011,3,2,NA
1,1967,5,2,NA
2,1967,5,2,120
2,1936,3,2,NA
1,1955,7,2,NA
2,1968,5,2,50
1,1984,7,2,412
2,1963,4,2,NA
1,1950,4,2,NA
2,1952,3,2,NA
1,1976,6,2,299
2,1939,2,2,27
1,1932,2,2,NA
2,1998,6,2,NA
1,1944,3,2,NA
2,1943,2,2,27
1,1947,5,2,NA
2,1948,4,2,NA
1,1961,5,2,300
2,1967,5,2,NA
1,1984,7,2,583
2,1983,7,2,60
2,2014,3,2,NA
2,2017,1,2,NA
2,1953,5,2,NA
2,1981,7,2,NA
1,1981,7,2,417
1,2012,3,2,NA
2,1928,2,2,NA
1,1970,5,2,NA
2,1972,5,2,NA
2,1946,2,2,50
2,1973,6,2,160
2,1946,3,2,NA
1,1956,3,2,NA
2,1957,3,2,NA
1,1962,7,2,552
2,1963,6,2,NA
2,1992,8,2,120
1,1994,7,2,NA
1,1964,7,2,542
2,1963,6,2,NA
2,1992,7,2,NA
1,1973,6,3,410
2,1977,6,3,NA
2,2011,3,3,NA
1,2017,1,3,NA
2,1942,4,3,NA
1,1981,5,3,280
2,1985,5,3,198
1,1942,5,3,NA
2,1942,2,3,27
1,1951,3,3,27
2,1960,3,3,NA
1,1993,7,3,NA
1,1939,3,3,NA
2,1939,3,3,NA
2,1945,2,3,NA
1,1970,4,3,NA
1,1956,5,3,NA
1,1957,3,3,NA
2,1942,3,3,NA
1,1953,3,3,NA
2,1969,5,3,NA
2,1999,6,3,NA
1,1970,4,3,NA
2,1955,3,3,NA
1,1946,3,3,NA
2,1948,3,3,NA
1,1957,9,3,833
2,1962,9,3,500
1,1955,5,3,200
2,1959,5,3,160
2,1958,3,3,138
1,1980,7,3,NA
1,1949,3,3,NA
2,1955,3,3,55
1,1952,5,3,282
2,1954,3,3,NA
2,1935,4,3,NA
1,1952,5,3,NA
2,1953,4,3,NA
2,1938,3,3,NA
1,1937,8,3,NA
1,1967,7,3,NA
2,1969,7,3,NA
1,1999,5,3,153
1,2000,7,3,NA
1,1946,8,3,NA
1,1964,7,3,556
2,1969,5,3,NA
2,1999,7,3,NA
2,1942,3,3,NA
2,1946,3,3,NA
2,1951,3,3,NA
2,1944,2,3,NA
1,1969,5,3,NA
2,1935,2,3,NA
1,1951,4,3,NA
2,1954,4,3,NA
1,1947,3,3,27
2,1948,3,3,27
1,1968,5,3,210
1,1948,2,3,27
2,1957,3,3,NA
1,1940,3,3,27
2,1945,3,3,27
2,1944,4,3,27
2,1960,5,3,45
1,1958,5,3,NA
2,1961,5,3,400
1,1954,4,3,27
2,1960,4,3,NA
1,1944,4,3,NA
2,1949,4,3,NA
1,1949,2,3,NA
1,1985,7,3,410
2,1987,7,3,NA
2,2013,3,3,NA
2,2015,1,3,NA
1,2017,1,3,NA
2,1948,3,3,NA
2,1942,2,3,NA
2,1957,3,3,NA
2,1949,3,3,NA
1,1952,5,3,200
2,1957,5,3,NA
1,1981,5,3,263
2,1949,3,3,NA
2,1942,2,3,NA
1,1989,8,3,310
2,1979,8,3,NA
2,1955,6,3,NA
1,1960,5,3,480
2,1965,5,3,NA
2,1987,7,3,NA
2,1964,5,3,142
2,1949,3,3,NA
1,1994,7,3,NA
2,1989,5,3,314
2,2016,1,3,NA
2,1955,4,3,NA
1,1980,7,3,333
2,1940,3,3,NA
1,1948,4,3,127
2,1950,3,3,NA
1,1974,5,3,260
2,1964,8,3,667
1,1979,6,3,400
2,1979,6,3,NA
2,2014,3,3,NA
1,2015,1,3,NA
1,1959,4,3,NA
2,1964,3,3,172
2,1967,8,3,375
1,1955,7,3,1353
2,1970,5,3,NA
1,1962,7,3,NA
2,1962,5,3,NA
1,1978,6,3,301
1,1953,5,3,NA
2,1961,5,3,NA
1,1951,4,3,NA
2,1954,4,3,50
2,1955,3,3,NA
2,1969,4,3,NA
2,1940,2,3,NA
1,1983,7,3,302
2,1940,3,3,27
2,1969,6,3,589
2,1937,4,3,NA
1,1943,2,3,NA
2,1956,3,3,NA
1,1973,5,3,NA
2,1973,5,3,183
1,1998,7,3,NA
2,1952,4,3,27
1,1939,3,3,NA
1,1952,5,3,NA
2,1951,5,3,NA
1,1954,5,3,NA
2,1958,5,3,NA
1,1954,4,3,NA
2,1961,3,3,NA
1,1950,4,3,NA
2,1951,4,3,NA
1,1970,7,3,340
2,1972,7,3,167
2,1948,3,3,27
1,2006,4,3,NA
2,1961,5,3,215
2,1935,2,3,NA
1,2004,5,3,NA
1,1946,5,3,73
2,1949,5,3,NA
2,1943,3,3,NA
1,1946,3,3,NA
2,1946,3,3,NA
2,1960,3,3,91
1,1971,5,3,144
2,1975,5,3,NA
1,1999,7,3,NA
1,1983,6,3,NA
2,1983,6,3,143
2,2019,1,3,NA
1,1978,7,3,512
2,1979,7,3,386
1,2011,3,3,NA
1,2013,3,3,NA
1,1951,7,3,NA
1,1983,7,3,239
2,1984,7,3,60
1,2014,3,3,NA
2,2017,1,3,NA
1,1966,4,3,NA
2,1954,2,3,NA
1,1951,5,3,NA
1,1985,7,3,257
2,1989,7,3,307
2,2016,1,3,NA
1,1961,6,3,NA
1,1979,7,3,423
2,1979,6,3,146
1,2007,4,3,NA
2,2009,3,3,NA
1,1964,5,3,NA
2,1967,5,3,NA
1,1974,7,3,264
2,1980,7,3,200
1,2012,3,3,NA
1,2015,1,3,NA
2,1945,5,3,NA
1,1953,5,3,NA
2,1930,2,3,NA
1,1958,4,3,NA
1,1940,5,3,NA
2,1947,3,3,NA
2,1949,3,3,NA
1,1980,5,3,NA
2,1954,3,3,NA
2,1980,7,3,241
1,1942,2,3,NA
2,1946,2,3,NA
1,1990,5,3,324
2,1992,7,3,293
1,1939,5,3,74
2,1941,3,3,NA
1,1941,5,3,NA
2,1941,3,3,NA
1,1981,7,3,320
2,1984,7,3,450
2,2014,3,3,NA
2,2017,1,3,NA
1,1948,3,3,NA
2,1954,3,3,73
1,1957,5,3,NA
2,1959,5,3,60
1,1959,5,3,NA
2,1961,5,3,NA
1,1962,6,3,760
2,1964,5,3,90
1,1992,7,3,343
1,1954,5,3,198
2,1956,5,3,NA
2,1980,7,3,175
2,1986,7,3,163
1,2019,1,3,NA
2,1981,5,3,NA
1,1973,5,3,NA
2,1977,4,3,NA
1,2001,7,3,NA
1,1974,7,3,675
2,1974,7,3,NA
1,2003,5,3,NA
1,2005,5,3,NA
2,1957,5,3,NA
1,1979,7,3,500
2,1983,7,3,583
2,2013,3,3,NA
2,2014,3,3,NA
2,2014,3,3,NA
2,1968,6,3,NA
2,1991,6,3,NA
1,1943,5,3,NA
2,1947,4,3,90
1,1947,5,3,220
2,1951,4,3,NA
1,1969,8,3,333
2,1969,7,3,508
1,1998,7,3,NA
1,2000,7,3,NA
1,1964,5,3,833
2,1966,5,3,NA
1,1976,5,3,392
2,1977,5,3,218
2,2006,4,3,NA
1,2010,3,3,NA
1,1950,5,3,NA
2,1965,4,3,NA
1,1984,8,3,225
2,1990,7,3,NA
2,2016,1,3,NA
1,2020,1,3,NA
1,1986,8,3,253
2,1986,8,3,NA
1,2017,1,3,NA
1,2020,1,3,NA
1,1953,7,3,NA
1,1974,6,3,430
2,1975,5,3,NA
2,2008,4,3,NA
1,2011,3,3,NA
2,1940,3,3,NA
2,1941,3,3,NA
2,1948,3,3,27
2,1976,5,3,266
2,1938,3,3,NA
2,1962,4,3,NA
1,1964,7,3,NA
2,1970,5,3,NA
1,1981,7,3,360
2,1982,7,3,333
2,2016,1,3,NA
2,2019,1,3,NA
1,1942,5,3,NA
2,1949,4,3,NA
2,1960,5,3,126
1,1949,5,3,NA
2,1982,7,3,210
2,2004,5,3,NA
1,1974,7,3,333
2,1977,7,3,266
2,2013,3,3,NA
1,2014,3,3,NA
2,1952,4,3,NA
2,1944,3,3,27
1,1991,7,3,598
2,1957,3,3,119
1,1953,3,3,NA
2,1941,3,3,27
2,1948,3,3,27
2,1979,4,3,NA
1,2012,3,3,NA
2,1964,6,3,233
1,1987,6,3,302
1,1957,4,3,NA
2,1971,4,3,NA
1,1996,7,3,NA
1,1969,5,3,362
2,1979,5,3,NA
1,2017,1,3,NA
1,1955,4,3,NA
2,1958,4,3,128
1,1980,8,3,405
2,1987,7,3,NA
1,2015,1,3,NA
2,2018,1,3,NA
2,1970,5,3,303
1,1998,5,3,352
1,1971,5,3,440
2,1971,5,3,NA
1,2008,4,3,NA
2,2012,3,3,NA
1,1973,6,3,300
2,1974,7,3,202
1,2005,5,3,NA
1,1947,4,3,27
2,1949,3,3,NA
1,1968,7,3,679
2,1968,7,3,NA
2,1998,7,3,NA
1,1958,7,3,455
2,1959,5,3,NA
2,1952,4,3,74
2,1944,5,3,27
1,1954,5,3,NA
2,1959,4,3,30
1,1979,7,3,500
2,1980,7,3,NA
1,2015,1,3,NA
2,2018,1,3,NA
1,1943,5,3,27
2,1933,2,3,NA
1,1948,4,3,NA
2,1954,4,3,NA
1,1957,3,3,NA
2,1961,3,3,NA
1,1980,5,3,NA
2,1943,2,3,27
1,1988,7,3,400
2,1987,7,3,NA
1,2016,1,3,NA
2,2018,1,3,NA
2,1950,3,3,NA
1,1939,4,3,NA
2,1942,2,3,NA
1,1951,7,3,NA
2,1951,5,3,NA
1,1937,4,3,NA
2,1938,2,3,NA
1,1938,3,3,NA
2,1938,2,3,NA
2,1944,2,3,NA
1,1967,5,3,NA
1,1941,4,3,NA
2,1945,3,3,NA
1,1949,3,3,NA
2,1957,4,3,NA
1,1950,4,3,NA
2,1954,5,3,27
2,1965,5,3,125
1,1969,5,3,NA
2,1971,5,3,167
1,2004,5,3,NA
2,1942,4,3,NA
2,1949,4,3,NA
2,1961,5,3,200
1,1980,7,3,369
2,1982,7,3,NA
1,2015,1,3,NA
2,2016,1,3,NA
1,1942,2,3,NA
2,1953,3,3,30
1,1949,4,3,NA
2,1949,3,3,NA
1,1944,7,3,NA
1,1957,3,3,NA
2,1952,3,3,NA
1,1952,4,3,NA
2,1952,3,3,NA
1,1944,3,3,NA
2,1948,3,3,NA
1,1942,4,3,NA
2,1945,3,3,NA
1,1947,5,3,NA
2,1950,4,3,NA
1,1947,3,3,36
2,1946,3,3,NA
2,1944,2,3,27
1,1963,6,3,NA
2,1965,6,3,NA
1,1947,3,3,NA
2,1948,3,3,30
1,1959,6,3,190
2,1963,7,3,NA
1,1990,7,3,480
1,1970,7,3,588
2,1973,7,3,NA
2,1999,7,3,NA
1,2001,5,3,NA
1,1963,5,3,NA
2,1971,5,3,NA
1,1956,6,3,NA
2,1959,5,3,NA
2,1947,4,3,60
2,1935,2,3,NA
1,1954,5,3,80
2,1955,4,3,NA
1,1944,2,3,NA
1,1952,4,3,NA
2,1962,3,3,135
1,1975,5,3,221
2,1977,5,3,NA
1,2004,5,3,NA
1,2005,5,3,NA
2,1944,2,3,27
2,1942,3,3,27
2,1952,3,3,NA
2,1945,3,3,27
2,1945,2,3,27
1,1945,3,3,27
2,1950,3,3,NA
1,1983,5,3,210
1,2007,4,3,NA
1,2012,3,3,NA
2,1960,3,3,NA
2,1950,3,3,NA
2,1936,2,3,NA
1,1954,4,3,NA
2,1947,3,3,NA
2,1940,3,3,40
2,1960,5,3,NA
1,1959,5,3,760
2,1963,6,3,190
2,1944,3,3,NA
2,1944,3,3,NA
1,1958,5,3,280
2,1961,4,3,NA
1,1956,5,3,210
2,1956,5,3,NA
2,1984,5,3,310
2,1994,5,3,180
1,1975,5,3,NA
2,1977,7,3,NA
1,2004,5,3,NA
2,2007,4,3,NA
1,1942,4,3,NA
2,1951,4,3,NA
2,1955,3,3,NA
2,1941,3,3,27
1,1942,2,3,NA
2,1944,2,3,NA
1,1944,4,3,NA
2,1960,2,3,NA
1,1959,5,3,235
2,1959,6,3,32
1,1987,6,3,NA
1,1948,4,3,NA
1,1984,7,3,337
2,1988,7,3,NA
2,1950,4,3,30
1,1951,7,3,NA
2,1952,5,3,NA
2,1958,4,3,NA
1,1939,5,3,NA
2,1945,3,3,NA
1,1957,3,3,NA
2,1961,3,3,NA
1,1987,7,3,255
2,1938,2,3,NA
2,1953,3,3,NA
1,1968,7,3,NA
2,1970,7,3,NA
1,1996,7,3,NA
2,2007,4,3,NA
1,1931,5,3,NA
2,1938,3,3,NA
1,1984,5,3,260
2,1939,3,3,NA
1,1959,5,3,NA
2,1942,3,3,NA
1,1944,4,3,NA
2,1947,4,3,NA
1,1988,7,3,568
2,1989,7,3,NA
2,2016,1,3,NA
1,1976,5,3,380
2,1980,5,3,NA
1,2003,5,3,NA
1,1986,5,3,543
2,1987,5,3,NA
2,2016,1,3,NA
1,1978,7,3,333
2,1980,7,3,NA
1,2015,1,3,NA
2,2018,1,3,NA
1,1979,7,3,552
2,1983,6,3,200
1,2016,1,3,NA
1,2018,1,3,NA
1,1987,7,3,527
2,1986,7,3,NA
1,2017,1,3,NA
1,1989,5,3,476
1,1955,8,3,174
2,1959,5,3,NA
1,1960,8,3,NA
2,1961,7,3,NA
1,1968,7,3,407
2,1971,7,3,210
1,1948,3,3,NA
2,1953,3,3,NA
2,1956,4,3,182
2,2002,7,3,82
1,1976,7,3,294
1,1959,4,3,NA
2,1947,4,3,NA
1,1954,5,3,34
2,1930,3,3,NA
1,1963,2,3,NA
2,1957,3,3,214
2,1940,3,3,NA
1,1995,5,3,263
2,1994,5,3,40
1,2018,1,3,NA
2,2018,1,3,NA
1,2019,1,3,NA
2,1941,3,3,NA
2,1962,5,3,NA
2,1990,7,3,250
2,1951,3,3,NA
1,1942,4,3,NA
2,1939,3,3,NA
2,1945,3,3,NA
1,1991,5,3,383
2,1990,5,3,NA
1,2019,1,3,NA
1,1962,5,3,475
2,1965,5,3,NA
1,1990,5,3,281
2,1945,3,3,NA
1,1966,5,3,NA
2,1959,5,3,80
1,1990,8,3,NA
1,1967,7,3,126
2,1939,2,3,NA
1,1950,2,3,NA
2,1957,3,3,NA
1,1971,7,3,332
2,1973,6,3,268
2,2004,5,3,NA
1,2009,3,3,NA
2,1960,4,3,NA
1,1977,7,3,208
1,1965,5,3,260
2,1970,5,3,260
1,2000,7,3,NA
1,1998,6,3,210
2,1949,3,3,27
1,1955,5,3,NA
2,1955,5,3,NA
2,1933,3,3,NA
1,1970,6,3,516
2,1969,5,3,517
1,2007,4,3,NA
1,1951,3,3,130
2,1955,4,3,NA
1,1963,6,3,420
2,1972,5,3,342
2,1990,7,3,NA
1,1974,6,3,NA
2,1974,7,3,391
2,2003,5,3,NA
1,1948,8,3,NA
2,1948,5,3,NA
2,1954,2,3,27
1,1978,7,3,NA
1,1951,3,3,NA
2,1955,3,3,NA
1,1975,6,3,NA
2,1974,6,3,NA
1,2016,1,3,NA
2,2018,1,3,NA
2,1964,5,3,83
1,1959,7,3,NA
2,1987,7,3,233
1,1965,5,3,NA
2,1971,6,3,240
1,1999,6,3,NA
2,1944,3,3,27
1,1943,4,3,NA
2,1947,3,3,NA
1,1947,3,3,NA
2,1953,3,3,NA
1,1983,6,3,400
2,1947,3,3,NA
2,1947,3,3,NA
1,1982,6,3,465
2,1983,6,3,NA
1,2017,1,3,NA
2,2019,1,3,NA
2,1955,3,3,NA
1,1959,5,3,NA
2,1964,5,3,319
2,1950,3,3,NA
1,2009,3,3,NA
2,2010,3,3,NA
1,1940,5,3,NA
2,1960,3,3,NA
1,1997,7,3,NA
1,1957,3,3,574
2,1955,5,3,NA
1,1953,5,3,175
1,1956,6,3,NA
2,1955,5,3,NA
1,1944,5,3,NA
2,1962,6,3,NA
1,1945,4,3,27
2,1943,4,3,NA
1,1953,5,3,NA
2,1955,4,3,NA
1,1941,3,3,NA
2,1941,3,3,NA
1,1968,7,3,NA
2,1971,7,3,197
2,2004,3,3,NA
1,1953,3,3,NA
2,1957,3,3,NA
2,1945,2,3,NA
1,1941,3,3,NA
2,1947,3,3,NA
2,1944,2,3,NA
2,1945,3,3,30
1,1933,3,3,NA
2,1942,2,3,NA
1,1942,3,3,NA
2,1949,3,3,NA
2,1938,2,3,NA
2,1935,2,3,NA
2,1935,2,3,27
1,1941,5,3,NA
2,1943,3,3,NA
1,1945,5,3,NA
2,1944,3,3,NA
2,1945,3,3,NA
2,1945,3,3,NA
2,1941,3,3,30
2,1950,2,3,NA
1,1937,2,3,NA
2,1941,3,3,NA
2,1938,2,3,NA
2,1939,3,3,NA
1,1942,5,3,NA
2,1942,4,3,NA
2,1947,4,3,NA
2,1952,3,3,NA
1,1953,5,3,NA
2,1960,5,3,200
2,1996,5,3,NA
1,1983,5,3,500
1,1949,4,3,NA
2,1953,3,3,130
2,1942,3,3,NA
1,1947,7,3,NA
2,1951,5,3,39
2,1953,3,3,NA
2,1980,7,3,NA
1,2014,3,3,NA
1,1957,5,3,NA
2,1960,4,3,NA
2,1984,7,3,229
1,1990,8,3,364
2,1977,9,3,333
1,2017,1,3,NA
1,1975,6,3,NA
2,1979,6,3,NA
1,2010,3,3,NA
1,2013,3,3,NA
2,2017,1,3,NA
1,1981,7,3,597
2,1982,7,3,NA
1,2013,3,3,NA
1,2018,1,3,NA
1,1969,5,4,311
2,1943,3,4,NA
2,1939,3,4,NA
2,1942,3,4,NA
1,1937,4,4,NA
2,1940,3,4,NA
1,1951,7,4,NA
2,1952,5,4,NA
2,1943,4,4,NA
1,1974,5,4,NA
1,1942,5,4,NA
2,1948,4,4,NA
2,1972,7,4,200
1,1956,4,4,NA
2,1961,4,4,180
1,1973,6,4,NA
2,1973,6,4,189
2,2001,7,4,194
2,1945,3,4,27
1,1955,5,4,NA
2,1956,5,4,NA
1,1972,5,4,NA
2,1941,3,4,NA
1,1972,6,4,750
2,1975,5,4,NA
2,2003,5,4,NA
1,2006,4,4,NA
1,2006,4,4,NA
1,1955,7,4,190
2,1955,5,4,NA
1,1984,7,4,NA
2,1957,3,4,NA
1,1936,4,4,NA
2,1947,3,4,NA
2,1944,3,4,NA
2,1938,2,4,NA
1,1964,7,4,195
2,1971,6,4,NA
1,1985,7,4,312
2,1946,3,4,27
1,1956,3,4,NA
2,1957,4,4,NA
2,1949,5,4,NA
1,1982,7,4,NA
1,1956,5,4,NA
1,1968,3,4,NA
2,1974,5,4,NA
2,2003,5,4,NA
1,1939,7,4,NA
2,1941,4,4,NA
2,1945,3,4,NA
2,1942,4,4,NA
2,1938,3,4,NA
1,1942,3,4,NA
1,1940,3,4,NA
2,1945,3,4,NA
2,1935,5,4,NA
1,1933,5,4,NA
2,1941,5,4,NA
1,1960,7,4,272
2,1961,5,4,192
2,1990,7,4,327
1,1995,7,4,NA
1,1953,5,4,NA
2,1955,5,4,NA
1,1957,5,4,NA
2,1962,5,4,NA
1,1970,5,4,515
2,1970,6,4,NA
1,1996,7,4,NA
1,2000,7,4,NA
2,1950,4,4,NA
2,1925,2,4,NA
1,1958,4,4,NA
2,1965,7,4,NA
1,2001,7,4,NA
1,1948,4,4,NA
2,1940,5,4,NA
2,1941,3,4,NA
2,1938,4,4,27
1,1953,4,4,93
2,1955,4,4,NA
1,1964,7,4,NA
2,1962,5,4,NA
1,1984,6,4,NA
2,1984,7,4,NA
1,2019,1,4,NA
2,2021,1,4,NA
1,1937,5,4,NA
2,1941,3,4,NA
1,1965,7,4,514
2,1969,7,4,673
2,2000,5,4,NA
1,2003,5,4,NA
1,1941,3,4,NA
2,1941,3,4,NA
1,1955,4,4,NA
2,1957,3,4,NA
2,1944,2,4,27
1,1963,7,4,458
2,1963,7,4,NA
2,1998,7,4,NA
1,1955,3,4,NA
1,1985,5,4,243
2,1983,7,4,0
2,2020,1,4,NA
2,1944,5,4,27
2,1951,7,4,NA
1,1945,3,4,NA
2,1949,4,4,NA
2,1948,2,4,NA
2,1951,3,4,27
2,1948,3,4,NA
2,1964,5,4,198
1,1944,4,4,NA
2,1967,7,4,NA
2,1957,3,4,NA
2,1939,2,4,NA
2,1936,2,4,NA
2,1945,2,4,NA
1,1940,5,4,NA
1,1983,7,4,NA
2,1988,7,4,NA
1,2017,1,4,NA
1,1973,5,4,500
2,1976,6,4,98
2,2009,3,4,NA
1,2014,3,4,NA
2,1952,2,4,NA
2,1970,5,4,108
2,1950,3,4,NA
2,1942,3,4,NA
2,1953,3,4,120
2,1943,3,4,NA
1,1972,7,4,427
1,2004,5,4,NA
2,1971,4,4,NA
1,1950,3,4,NA
2,1957,3,4,100
1,1978,7,4,NA
1,1981,7,4,NA
2,1965,5,4,236
2,1941,2,4,NA
1,1941,4,4,NA
2,1941,4,4,NA
2,1963,5,4,173
1,1957,7,4,232
2,1959,7,4,48
1,1974,5,4,279
2,1978,7,4,110
2,2020,1,4,NA
1,1954,5,4,NA
2,1962,5,4,130
2,1937,3,4,NA
2,1940,3,4,NA
1,1960,4,4,NA
1,1981,7,4,NA
2,1977,5,4,NA
2,2017,1,4,NA
2,1936,3,4,27
2,1939,3,4,27
2,1939,3,4,27
2,1937,2,4,NA
2,1938,2,4,NA
2,1943,2,4,NA
1,1942,3,4,NA
2,1940,2,4,NA
2,1939,2,4,27
1,1940,5,4,NA
2,1943,5,4,NA
1,1940,2,4,NA
2,1944,4,4,NA
2,1934,2,4,NA
1,1939,3,4,NA
2,1941,3,4,NA
1,1951,4,4,NA
2,1955,4,4,92
2,1938,2,4,27
1,1974,6,4,300
2,1948,3,4,27
1,1955,5,4,NA
2,1959,5,4,NA
2,1989,6,4,220
1,1949,5,4,20
2,1954,4,4,27
1,1968,5,4,803
2,1971,5,4,NA
2,1995,5,4,NA
2,2000,7,4,NA
2,2005,5,4,NA
2,2005,5,4,NA
1,1954,5,4,NA
2,1956,5,4,NA
1,1944,7,4,NA
2,1948,7,4,NA
1,1953,8,4,NA
2,1958,5,4,NA
1,1961,5,4,541
2,1963,5,4,NA
1,1992,7,4,292
1,1961,5,4,458
2,1960,5,4,108
1,1980,7,4,500
2,1981,7,4,400
2,2015,1,4,NA
1,1965,5,4,NA
2,1964,5,4,150
2,1985,5,4,150
1,2016,1,4,NA
2,1934,2,4,NA
1,1981,5,4,485
2,1981,6,4,57
2,2010,3,4,NA
1,2011,3,4,NA
1,1955,5,4,NA
2,1960,4,4,NA
1,1963,5,4,677
2,1965,4,4,NA
1,1967,5,4,NA
2,1992,7,4,260
1,1960,5,4,NA
2,1965,5,4,NA
1,1978,8,4,210
2,1984,7,4,130
1,2013,3,4,NA
1,2016,1,4,NA
1,1959,5,4,NA
2,1961,5,4,NA
1,1959,5,4,260
2,1965,5,4,NA
1,1954,5,4,NA
2,1958,5,4,NA
1,1957,5,4,NA
1,1947,5,4,NA
2,1947,3,4,NA
1,1955,5,4,170
2,1966,5,4,220
1,1983,5,4,NA
1,1989,7,4,505
1,1958,5,4,NA
2,1958,5,4,NA
1,1954,5,4,NA
2,1952,5,4,NA
1,1951,3,4,NA
2,1956,3,4,NA
2,1933,3,4,NA
1,1936,3,4,NA
2,1936,3,4,NA
2,1947,3,4,NA
1,1932,3,4,NA
1,1946,3,4,NA
2,1945,3,4,NA
1,1947,3,4,NA
2,1950,3,4,NA
1,1938,5,4,NA
2,1941,3,4,NA
1,1970,4,4,186
2,1946,4,4,NA
1,1941,4,4,27
2,1947,3,4,27
1,1944,3,4,NA
2,1949,3,4,NA
1,1962,6,4,272
2,1971,5,4,73
1,1951,4,4,NA
1,1962,5,4,236
2,1967,5,4,77
2,1994,7,4,243
2,1941,3,4,27
1,1966,5,4,NA
2,1967,5,4,NA
1,1957,5,4,292
2,1958,4,4,NA
1,1936,5,4,NA
2,1939,3,4,NA
2,1968,7,4,237
1,1961,4,4,NA
1,1972,5,4,464
2,1974,5,4,NA
1,2015,1,4,NA
1,1960,6,4,370
2,1969,6,4,214
1,1993,7,4,NA
1,1996,7,4,NA
1,1968,5,4,NA
2,1971,7,4,392
1,1997,6,4,NA
2,1999,8,4,NA
1,2009,3,4,NA
1,1956,3,4,NA
